,locality,category_main_cb,furnished,object_type,parking_lots,price_summary_unit_cb,locality_street_id,terrace,balcony,locality_district_id,locality_ward_id,loggia,category_sub_cb,building_type,elevator,locality_gps_lat,basin,locality_region_id,category_type_cb,hash_id,cellar,object_kind,locality_gps_lon,usable_area,locality_quarter_id,ownership,locality_municipality_id,low_energy,easy_access,building_condition,locality_country_id,garage,room_count_cb,energy_efficiency_rating_cb,price_summary_czk,garden_area,estate_area
447,"Bělocerkevská, Praha 10 - Vršovice",1.0,3.0,0.0,0.0,2.0,119266.0,0.0,1.0,5010.0,14968.0,0.0,7.0,2.0,1.0,50.070667,0.0,10.0,2.0,2170168652.0,0.0,0.0,14.469362,86.0,132.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,5.0,23000.0,,
448,"Lublaňská, Praha 2",1.0,3.0,0.0,0.0,2.0,120421.0,0.0,0.0,5002.0,-1.0,0.0,9.0,2.0,1.0,50.0733804,0.0,10.0,2.0,2682680652.0,0.0,0.0,14.4317625,140.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,49000.0,,
449,"Pod Lipami, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,121420.0,0.0,0.0,5003.0,14971.0,1.0,2.0,5.0,0.0,50.0898408010617,0.0,10.0,2.0,2070414668.0,0.0,0.0,14.4935334118946,23.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,12000.0,,
450,"Přemyslovská, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,121594.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,1.0,50.0785361389613,0.0,10.0,2.0,3185997132.0,0.0,0.0,14.4589723304551,56.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,18500.0,,
451,"K dálnici, Praha 10 - Pitkovice",1.0,3.0,0.0,1.0,2.0,124574.0,1.0,1.0,5010.0,14961.0,0.0,4.0,2.0,2.0,50.0213166667,0.0,10.0,2.0,3722868044.0,0.0,0.0,14.5876188889,70.0,80.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,0.0,23000.0,,
452,"Slezská, Praha 2 - Vinohrady",1.0,1.0,0.0,1.0,2.0,121847.0,1.0,0.0,5002.0,14967.0,0.0,6.0,2.0,1.0,50.0762763,0.0,10.0,2.0,527840588.0,0.0,0.0,14.4515531,225.0,-1.0,1.0,3468.0,0.0,0.0,9.0,112.0,1.0,0.0,7.0,110000.0,,
453,"U Křížku, Praha 4 - Nusle",1.0,3.0,0.0,0.0,2.0,122273.0,0.0,0.0,5004.0,14960.0,0.0,4.0,2.0,1.0,50.0631803776323,0.0,10.0,2.0,272897356.0,1.0,0.0,14.4479030171271,37.0,90.0,2.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,0.0,15000.0,,
454,"Varšavská, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,122643.0,0.0,0.0,5002.0,14967.0,0.0,2.0,2.0,1.0,50.0723691066465,0.0,10.0,2.0,2967893324.0,1.0,0.0,14.4396419150797,46.0,88.0,1.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,7.0,19000.0,,
455,"Ovenecká, Praha 7 - Holešovice",1.0,3.0,0.0,0.0,2.0,121254.0,1.0,1.0,5007.0,14951.0,0.0,5.0,2.0,1.0,50.0998201682,0.0,10.0,2.0,685782348.0,0.0,0.0,14.4243173357,124.0,113.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,,,
456,"Šafaříkova, Praha 2 - Vinohrady",1.0,3.0,0.0,0.0,2.0,122005.0,0.0,0.0,5002.0,14967.0,0.0,6.0,2.0,1.0,50.0702192426,0.0,10.0,2.0,2497975628.0,0.0,0.0,14.4350159944,88.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,35000.0,,
457,"Šafaříkova, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,122005.0,0.0,0.0,5002.0,14967.0,0.0,2.0,2.0,1.0,50.0704246875,0.0,10.0,2.0,3592619340.0,0.0,0.0,14.4346678329,28.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,15000.0,,
458,"Olšanská, Praha 3 - Žižkov",1.0,0.0,0.0,1.0,2.0,121227.0,1.0,1.0,5003.0,14971.0,0.0,2.0,2.0,1.0,50.082801818848,0.0,10.0,2.0,1003189580.0,1.0,0.0,14.466799736023,38.0,89.0,1.0,3468.0,0.0,1.0,6.0,112.0,1.0,1.0,2.0,17900.0,,
459,"Podbělohorská, Praha - Smíchov",1.0,1.0,0.0,0.0,2.0,121501.0,0.0,1.0,5005.0,13687.0,1.0,6.0,2.0,1.0,50.0763975312227,0.0,10.0,2.0,2186179916.0,1.0,0.0,14.3678000345857,99.0,97.0,1.0,3468.0,0.0,1.0,1.0,112.0,1.0,0.0,2.0,59000.0,,
460,"Laubova, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120337.0,1.0,0.0,5003.0,14967.0,0.0,4.0,2.0,1.0,50.0789804670077,0.0,10.0,2.0,122357068.0,1.0,0.0,14.4499923205764,75.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,39000.0,,
461,"Lindavská, Praha - Bohnice",1.0,3.0,0.0,0.0,2.0,125458.0,0.0,0.0,5008.0,13704.0,0.0,2.0,5.0,1.0,50.128866579589896,0.0,10.0,2.0,904295756.0,1.0,0.0,14.4325820565572,35.0,115.0,1.0,3468.0,0.0,1.0,9.0,112.0,0.0,0.0,0.0,12000.0,,
462,"Pod dvorem, Praha 6 - Veleslavín",1.0,3.0,0.0,0.0,2.0,121372.0,0.0,1.0,5006.0,13696.0,0.0,8.0,7.0,1.0,50.094564,0.0,10.0,2.0,1394636108.0,1.0,0.0,14.349502,106.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,48000.0,,
463,"Korunní, Praha 10 - Vinohrady",1.0,1.0,0.0,0.0,2.0,121321.0,0.0,0.0,5010.0,14967.0,0.0,4.0,7.0,1.0,50.0753916514461,0.0,10.0,2.0,1966343500.0,0.0,0.0,14.4494355239051,50.0,132.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,27675.0,,
464,"Na Smetance, Praha 2 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120848.0,0.0,1.0,5002.0,14967.0,0.0,7.0,7.0,2.0,50.0794775375986,0.0,10.0,2.0,3020891468.0,0.0,0.0,14.4368371789666,100.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,35000.0,,
465,"Americká, Praha 2 - Vinohrady",1.0,3.0,0.0,0.0,2.0,119218.0,0.0,0.0,5002.0,14967.0,0.0,7.0,2.0,0.0,50.0736640528597,0.0,10.0,2.0,1003713868.0,0.0,0.0,14.4371015673166,93.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,38900.0,,
466,"Americká, Praha 2 - Vinohrady",1.0,3.0,0.0,0.0,2.0,119218.0,0.0,0.0,5002.0,14967.0,0.0,4.0,2.0,0.0,50.0736640528597,0.0,10.0,2.0,1590916428.0,0.0,0.0,14.4371015673166,50.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,24900.0,,
467,"Bořivojova, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,119323.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,0.0,50.0836121656031,0.0,10.0,2.0,3446043980.0,0.0,0.0,14.4525183845872,47.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,4.0,20900.0,,
468,"Biskupcova, Praha 3 - Žižkov",1.0,0.0,0.0,0.0,2.0,119296.0,0.0,0.0,5003.0,14971.0,0.0,2.0,2.0,1.0,50.0916474413559,0.0,10.0,2.0,2214163788.0,0.0,0.0,14.4822518309103,30.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,15000.0,,
469,"Bílkova, Praha 1 - Staré Město",1.0,1.0,0.0,0.0,2.0,119295.0,0.0,0.0,5001.0,13674.0,0.0,4.0,2.0,0.0,50.0912856713487,0.0,10.0,2.0,2759226700.0,0.0,0.0,14.421682363342,38.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,25000.0,,
470,"Pod Slovany, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,121452.0,0.0,0.0,5002.0,14959.0,0.0,6.0,2.0,1.0,50.0702452980984,0.0,10.0,2.0,2883155276.0,0.0,0.0,14.4166294027192,100.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,39000.0,,
471,"U dubu, Praha 4 - Braník",1.0,1.0,0.0,0.0,2.0,122225.0,0.0,0.0,5004.0,13678.0,0.0,2.0,2.0,0.0,50.0420335404531,0.0,10.0,2.0,63636812.0,0.0,0.0,14.4185956944736,30.0,90.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,14000.0,,
472,"Pařížská, Praha 1 - Josefov",1.0,0.0,0.0,0.0,2.0,121283.0,0.0,0.0,5001.0,8722.0,0.0,11.0,2.0,0.0,50.088837822984,0.0,10.0,2.0,1051727180.0,0.0,0.0,14.4195585180056,228.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,134000.0,,
473,"Mánesova, Praha 2 - Vinohrady",1.0,0.0,0.0,0.0,2.0,120486.0,0.0,1.0,5002.0,14967.0,0.0,5.0,2.0,1.0,50.077954834233,0.0,10.0,2.0,1897006412.0,1.0,0.0,14.4469870002943,80.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,33500.0,,
474,"Fibichova, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,119593.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,0.0,50.0811467814937,0.0,10.0,2.0,1952384332.0,1.0,0.0,14.4495788810586,50.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,20000.0,,
475,"Lípová, Praha 2 - Nové Město",1.0,0.0,0.0,0.0,2.0,120394.0,0.0,0.0,5002.0,14959.0,0.0,4.0,2.0,1.0,50.0751298713106,0.0,10.0,2.0,2953971020.0,0.0,0.0,14.4240931457652,47.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,24000.0,,
476,"Argentinská, Praha 7 - Holešovice",1.0,0.0,0.0,0.0,2.0,119237.0,0.0,0.0,5007.0,14951.0,0.0,4.0,2.0,0.0,50.1039504728688,0.0,10.0,2.0,3230930252.0,0.0,0.0,14.4435317061962,45.0,113.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,14000.0,,
477,"Perucká, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,121307.0,0.0,0.0,5002.0,14967.0,0.0,2.0,2.0,0.0,50.0691753531153,0.0,10.0,2.0,3730572620.0,0.0,0.0,14.4376704298181,35.0,88.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,3.0,15000.0,,
478,"Hudečkova, Praha 4 - Krč",1.0,0.0,0.0,1.0,2.0,119782.0,1.0,0.0,5004.0,13676.0,0.0,8.0,2.0,1.0,50.0410695419532,0.0,10.0,2.0,1686181196.0,1.0,0.0,14.4340113160062,162.0,90.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,3.0,39900.0,,
479,"Žitomírská, Praha 10 - Vršovice",1.0,1.0,0.0,0.0,2.0,122933.0,0.0,0.0,5010.0,14968.0,0.0,8.0,2.0,1.0,50.0707412239038,0.0,10.0,2.0,2501907788.0,0.0,0.0,14.4577775410315,100.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,30000.0,,
480,"Žatecká, Praha - Praha 1",1.0,0.0,0.0,0.0,2.0,122919.0,0.0,0.0,5001.0,-1.0,0.0,7.0,2.0,1.0,50.0881619385872,0.0,10.0,2.0,2851673420.0,0.0,0.0,14.4176896128783,112.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,40431.0,,
481,"Laubova, Praha 3 - Vinohrady",1.0,0.0,0.0,0.0,2.0,120337.0,0.0,0.0,5003.0,14967.0,0.0,6.0,2.0,1.0,50.0792251040352,0.0,10.0,2.0,2962695500.0,0.0,0.0,14.4496050660125,112.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,60000.0,,
482,"Žatecká, Praha 1 - Staré Město",1.0,0.0,0.0,0.0,2.0,122919.0,0.0,0.0,5001.0,13674.0,0.0,9.0,2.0,1.0,50.0879117546931,0.0,10.0,2.0,3405321548.0,0.0,0.0,14.4178126208497,164.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,58000.0,,
483,"Studentská, Praha 6 - Dejvice",1.0,0.0,0.0,0.0,2.0,121972.0,0.0,0.0,5006.0,13698.0,0.0,2.0,2.0,1.0,50.1007755272177,0.0,10.0,2.0,4041872716.0,0.0,0.0,14.389279572428,24.0,107.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,3.0,19000.0,,
484,"Podbělohorská, Praha - Smíchov",1.0,0.0,0.0,0.0,2.0,121501.0,0.0,1.0,5005.0,13687.0,0.0,4.0,2.0,1.0,50.0763975312227,0.0,10.0,2.0,471233868.0,0.0,0.0,14.3678000345857,50.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,0.0,25000.0,,
485,"Donská, Praha 10 - Vršovice",1.0,0.0,0.0,0.0,2.0,119520.0,0.0,0.0,5010.0,14968.0,0.0,5.0,2.0,1.0,50.0712617336,0.0,10.0,2.0,499582284.0,0.0,0.0,14.4471862846,53.0,132.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,19600.0,,
486,"Trojanova, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,122143.0,0.0,0.0,5002.0,14959.0,0.0,4.0,7.0,0.0,50.074003,0.0,10.0,2.0,1838708044.0,0.0,0.0,14.414494,70.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,30000.0,,
487,"U Mlýnského kanálu, Praha 8 - Karlín",1.0,0.0,0.0,0.0,2.0,5194132.0,0.0,0.0,5008.0,13707.0,0.0,6.0,7.0,0.0,50.095473435083,0.0,10.0,2.0,4109600076.0,0.0,0.0,14.4506699150151,85.0,115.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,41500.0,,
488,"Dřevná, Praha 2 - Nové Město",1.0,3.0,0.0,0.0,2.0,119537.0,0.0,0.0,5002.0,14959.0,0.0,11.0,7.0,1.0,50.0715620482788,0.0,10.0,2.0,764953676.0,1.0,0.0,14.4147408539515,250.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,130000.0,,
489,"Lindleyova, Praha 6 - Dejvice",1.0,1.0,0.0,1.0,2.0,151075.0,1.0,1.0,5006.0,13698.0,0.0,6.0,7.0,1.0,50.1123487697,0.0,10.0,2.0,1326245196.0,0.0,0.0,14.3904499874,80.0,107.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,30000.0,,
490,"Waltariho, Praha 9 - Hloubětín",1.0,1.0,0.0,1.0,2.0,5197596.0,0.0,1.0,5009.0,14950.0,0.0,6.0,7.0,1.0,50.1085905,0.0,10.0,2.0,3583235404.0,1.0,0.0,14.5245076,70.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,26000.0,,
491,"Strnadových, Praha 9 - Vysočany",1.0,1.0,0.0,1.0,2.0,5195456.0,0.0,1.0,5009.0,14969.0,0.0,2.0,7.0,1.0,50.1121689,0.0,10.0,2.0,2717136204.0,0.0,0.0,14.5138551,34.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,17900.0,,
492,"Waltariho, Praha 9 - Hloubětín",1.0,1.0,0.0,1.0,2.0,5197596.0,1.0,0.0,5009.0,14950.0,0.0,4.0,7.0,1.0,50.1085434643,0.0,10.0,2.0,3386844492.0,0.0,0.0,14.5254695658,52.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,1.0,0.0,2.0,25000.0,30.0,
493,"Klausova, Praha 5 - Stodůlky",1.0,3.0,0.0,1.0,2.0,125314.0,1.0,1.0,5005.0,14962.0,0.0,10.0,7.0,2.0,50.037207,0.0,10.0,2.0,170267980.0,0.0,0.0,14.3446082,165.0,98.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,32000.0,,
494,"Zvěřinova, Praha 3 - Strašnice",1.0,1.0,0.0,1.0,2.0,5194979.0,0.0,1.0,5003.0,14963.0,0.0,4.0,7.0,1.0,50.0849387454,0.0,10.0,2.0,4089120076.0,1.0,0.0,14.4847094315,56.0,89.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,2.0,26000.0,,
495,"Voctářova, Praha 8 - Libeň",1.0,1.0,0.0,1.0,2.0,122716.0,1.0,1.0,5008.0,14955.0,0.0,4.0,7.0,1.0,50.1051837475,0.0,10.0,2.0,2865759564.0,0.0,0.0,14.4697344706,56.0,115.0,1.0,3468.0,1.0,1.0,1.0,112.0,0.0,0.0,2.0,24000.0,,
496,"Zvěřinova, Praha 3 - Strašnice",1.0,1.0,0.0,0.0,2.0,5194979.0,0.0,0.0,5003.0,14963.0,0.0,2.0,7.0,1.0,50.0846053,0.0,10.0,2.0,341472588.0,1.0,0.0,14.4826822,37.0,89.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,19000.0,,
497,"Strnadových, Praha 9 - Vysočany",1.0,1.0,0.0,1.0,2.0,5195456.0,0.0,1.0,5009.0,14969.0,0.0,4.0,7.0,1.0,50.1125405057,0.0,10.0,2.0,1615492428.0,0.0,0.0,14.5138562284,52.0,119.0,1.0,3468.0,1.0,0.0,6.0,112.0,0.0,0.0,2.0,23000.0,,
498,"Svatošových, Praha 9 - Vysočany",1.0,1.0,0.0,1.0,2.0,5197060.0,0.0,1.0,5009.0,14969.0,0.0,6.0,7.0,1.0,50.108022,0.0,10.0,2.0,759723340.0,1.0,0.0,14.516121,81.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,30000.0,,
499,"Kafkova, Praha 6 - Dejvice",1.0,1.0,0.0,0.0,2.0,120051.0,0.0,1.0,5006.0,13698.0,0.0,4.0,2.0,1.0,50.0986908926,0.0,10.0,2.0,3109893452.0,0.0,0.0,14.3975097728,80.0,107.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,43000.0,,
500,"V tůních, Praha 2 - Nové Město",1.0,2.0,0.0,0.0,2.0,122600.0,0.0,0.0,5002.0,14959.0,0.0,5.0,2.0,1.0,50.0757302,0.0,10.0,2.0,3855549772.0,0.0,0.0,14.4273536,90.0,88.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,25000.0,,
501,"Drahňovická, Praha 4 - Chodov",1.0,3.0,0.0,1.0,2.0,5199728.0,0.0,1.0,5004.0,13679.0,0.0,4.0,6.0,1.0,50.0440108429566,0.0,10.0,2.0,2417390924.0,1.0,0.0,14.5016610273167,59.0,91.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,0.0,22000.0,,
502,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1.0,3.0,0.0,1.0,2.0,122964.0,0.0,0.0,5003.0,14967.0,0.0,6.0,2.0,1.0,50.0786564092,0.0,10.0,2.0,3474924876.0,0.0,0.0,14.4509534869,93.0,89.0,1.0,3468.0,0.0,1.0,1.0,112.0,0.0,0.0,7.0,39800.0,,
503,"Branická, Praha 4 - Braník",1.0,3.0,0.0,0.0,2.0,119334.0,0.0,1.0,5004.0,13678.0,0.0,4.0,2.0,2.0,50.0348175999269,0.0,10.0,2.0,3289806156.0,0.0,0.0,14.4149596392996,50.0,90.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,13900.0,,
504,"Přetlucká, Praha 10 - Strašnice",1.0,1.0,0.0,0.0,2.0,121601.0,0.0,0.0,5010.0,14963.0,1.0,5.0,2.0,0.0,50.06301022142,0.0,10.0,2.0,1695970636.0,0.0,0.0,14.5095091305417,52.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,19500.0,,
505,"Schulhoffova, Praha 4 - Háje",1.0,1.0,0.0,1.0,2.0,124844.0,0.0,0.0,5004.0,13680.0,0.0,2.0,5.0,0.0,50.0365604335101,0.0,10.0,2.0,2047243596.0,1.0,0.0,14.5173324201917,30.0,91.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,14000.0,,
506,"Nová Šárka, Praha 6 - Liboc",1.0,3.0,0.0,0.0,2.0,121176.0,0.0,0.0,5006.0,13694.0,0.0,5.0,7.0,0.0,50.0923138661629,0.0,10.0,2.0,2335077708.0,0.0,0.0,14.3186574633732,60.0,107.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,19800.0,,
507,"Lípová, Praha 2 - Nové Město",1.0,2.0,0.0,0.0,2.0,120394.0,0.0,0.0,5002.0,14959.0,0.0,2.0,2.0,1.0,50.0746851892942,0.0,10.0,2.0,1252267340.0,0.0,0.0,14.4237557925681,48.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,6.0,23000.0,,
508,"Laubova, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120337.0,0.0,0.0,5003.0,14967.0,0.0,4.0,2.0,0.0,50.0787239,0.0,10.0,2.0,805729612.0,0.0,0.0,14.4506044,90.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,39800.0,,
509,"Pod Slovany, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,121452.0,0.0,0.0,5002.0,14959.0,0.0,6.0,2.0,1.0,50.0703779263278,0.0,10.0,2.0,923170124.0,1.0,0.0,14.4166358634708,88.0,88.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,29900.0,,
510,"Lucemburská, Praha 3 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120422.0,0.0,0.0,5003.0,14967.0,0.0,4.0,2.0,1.0,50.078804,0.0,10.0,2.0,976647500.0,0.0,0.0,14.4545975,50.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,26800.0,,
511,"Malátova, Praha 5 - Smíchov",1.0,1.0,0.0,0.0,2.0,120470.0,0.0,0.0,5005.0,13687.0,0.0,5.0,7.0,2.0,50.0776962794611,0.0,10.0,2.0,603317580.0,0.0,0.0,14.406718377485,80.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,37000.0,16.0,
512,"náměstí Míru, Praha 2 - Vinohrady",1.0,2.0,0.0,1.0,2.0,122947.0,0.0,1.0,5002.0,14967.0,1.0,12.0,2.0,1.0,50.07618,0.0,10.0,2.0,2067014988.0,0.0,0.0,14.435818,250.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,130000.0,,
513,"Žitomírská, Praha 10 - Vršovice",1.0,2.0,0.0,0.0,2.0,122933.0,0.0,1.0,5010.0,14968.0,0.0,5.0,2.0,0.0,50.068813,0.0,10.0,2.0,2986542412.0,0.0,0.0,14.455563,87.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,28000.0,,
514,"Pernerova, Praha 8 - Karlín",1.0,1.0,0.0,0.0,2.0,121306.0,0.0,0.0,5008.0,13707.0,0.0,7.0,2.0,1.0,50.0909156789,0.0,10.0,2.0,257361228.0,0.0,0.0,14.4533961304,90.0,115.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,36000.0,,
515,"Veleslavínova, Praha 1 - Staré Město",1.0,1.0,0.0,0.0,2.0,122665.0,0.0,0.0,5001.0,13674.0,0.0,9.0,7.0,1.0,50.0878575588535,0.0,10.0,2.0,3742045516.0,0.0,0.0,14.4145841603151,148.0,87.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,58000.0,,
516,"Bartákova, Praha 4 - Krč",1.0,1.0,0.0,0.0,2.0,119255.0,0.0,0.0,5004.0,13676.0,1.0,2.0,5.0,1.0,50.047775,0.0,10.0,2.0,4246078796.0,0.0,0.0,14.437879,32.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,4.0,15000.0,,
517,"Na lepším, Praha 4 - Nusle",1.0,2.0,0.0,0.0,2.0,120742.0,0.0,0.0,5004.0,14960.0,0.0,5.0,7.0,0.0,50.055529,0.0,10.0,2.0,2403235148.0,1.0,0.0,14.444484,71.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,19000.0,,
518,"Záhřebská, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,122849.0,1.0,0.0,5002.0,14967.0,0.0,4.0,7.0,1.0,50.0716261135368,0.0,10.0,2.0,3309380940.0,0.0,0.0,14.4360938490476,74.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,32000.0,,
519,"Pernerova, Praha 8 - Karlín",1.0,0.0,0.0,0.0,2.0,121306.0,0.0,1.0,5008.0,13707.0,0.0,4.0,2.0,1.0,50.0907755019484,0.0,10.0,2.0,4114482508.0,0.0,0.0,14.4522740730505,58.0,115.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,0.0,25900.0,,
520,"Masná, Praha 1 - Staré Město",1.0,1.0,0.0,1.0,2.0,120508.0,0.0,0.0,5001.0,13674.0,0.0,9.0,2.0,1.0,50.089375,0.0,10.0,2.0,2541385036.0,0.0,0.0,14.423374,120.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,0.0,45000.0,,
521,"Na rozdílu, Praha 6 - Vokovice",1.0,1.0,0.0,0.0,2.0,120826.0,0.0,0.0,5006.0,13697.0,0.0,6.0,7.0,1.0,50.09649,0.0,10.0,2.0,471139660.0,0.0,0.0,14.366329,65.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,33000.0,,
522,"Hartigova, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,120189.0,0.0,0.0,5003.0,14971.0,0.0,6.0,2.0,0.0,50.091643,0.0,10.0,2.0,4035183948.0,0.0,0.0,14.473856,110.0,89.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,29900.0,,
523,"Na Bělidle, Praha 5 - Smíchov",1.0,3.0,0.0,0.0,2.0,120619.0,0.0,0.0,5005.0,13687.0,0.0,6.0,2.0,1.0,50.071544,0.0,10.0,2.0,589440332.0,0.0,0.0,14.4057,91.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,26000.0,,
524,"Vlašská, Praha 1 - Malá Strana",1.0,2.0,0.0,0.0,2.0,122707.0,0.0,0.0,5001.0,14957.0,0.0,4.0,2.0,1.0,50.0873162533,0.0,10.0,2.0,3182945612.0,0.0,0.0,14.3995454005,109.0,87.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,39900.0,,
